manifest_version,dataset_id,trajectory_id,source_session,source_session_method,source_path,split,leakage_group,robot_id,camera_id,environment,num_frames,has_traj_data,nominal_dt_s,metric_waypoint_spacing_m,position_unit,yaw_unit,license_id,license_status,processor_version,trajectory_meta_sha256
0.1.0,go_stanford,no3vc_9_0,no3vc_9,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no3vc_9_0,test,go_stanford:no3vc_9,Stanford mobile robot,default,campus;indoor,33,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,22f7591a34050227bba983e98d1972ea59f84e825fdda4f6c94c147a07e9fc65
0.1.0,go_stanford,no4vcF_100_0,no4vcF_100,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_100_0,train,go_stanford:no4vcF_100,Stanford mobile robot,default,campus;indoor,24,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,d4f386e2a128eea9a1aef9eb52491694c220f6daf119bca377d249798dab56ba
0.1.0,go_stanford,no4vcF_101_0,no4vcF_101,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_101_0,train,go_stanford:no4vcF_101,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,9f01d907356a125dd4e3941eebe920f38a7df98016384bdf26175c2e6f3cbd0e
0.1.0,go_stanford,no4vcF_102_0,no4vcF_102,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_102_0,train,go_stanford:no4vcF_102,Stanford mobile robot,default,campus;indoor,132,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b1c40fd1c1f559b81a9ec3f4f880faa4b31000cd0f92110b3f3a1d52b560f415
0.1.0,go_stanford,no4vcF_104_0,no4vcF_104,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_104_0,train,go_stanford:no4vcF_104,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7af7442ef39d6ed746a304bab48be00ec18aa5876dde6a24b2075f540ad5b84e
0.1.0,go_stanford,no4vcF_104_1,no4vcF_104,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_104_1,train,go_stanford:no4vcF_104,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,047ad826b778bf82b219df9711ab525997cf0f092c661ff734257341b2bb4e34
0.1.0,go_stanford,no4vcF_105_0,no4vcF_105,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_105_0,train,go_stanford:no4vcF_105,Stanford mobile robot,default,campus;indoor,17,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,975201ddf6b814520a6a0fd8cac1f3b8f0a74cb776ad10cef2c197766e0388b5
0.1.0,go_stanford,no4vcF_110_0,no4vcF_110,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_110_0,train,go_stanford:no4vcF_110,Stanford mobile robot,default,campus;indoor,95,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,69997381406a8e8b4b68faa1b5b414c92e282630564fc72d41dd81f68c4a5b91
0.1.0,go_stanford,no4vcF_110_1,no4vcF_110,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_110_1,train,go_stanford:no4vcF_110,Stanford mobile robot,default,campus;indoor,20,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,164aca32aade376224f9dee8e1ee462d8e7df27a5c2e19a38bd7af9263a64c7e
0.1.0,go_stanford,no4vcF_111_0,no4vcF_111,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_111_0,train,go_stanford:no4vcF_111,Stanford mobile robot,default,campus;indoor,42,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,3e2b9ab04c1a1a4ffa78502002bb33aaf6890d9ce364bbec75302a50ef431b77
0.1.0,go_stanford,no4vcF_113_0,no4vcF_113,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_113_0,train,go_stanford:no4vcF_113,Stanford mobile robot,default,campus;indoor,239,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,27391810608665234164c1e34ab19b735a3c42e4a5e199a1fa1cc201cffb69c8
0.1.0,go_stanford,no4vcF_116_0,no4vcF_116,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_116_0,train,go_stanford:no4vcF_116,Stanford mobile robot,default,campus;indoor,107,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,8f38894d1beeed51a4c5f6463a1a898ef38c53a42d3db4558fc22ba7f3711434
0.1.0,go_stanford,no4vcF_119_0,no4vcF_119,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_119_0,train,go_stanford:no4vcF_119,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,1c74f5028b0ba5cca3bce847c97a0bbdc597adb9681172e9080f0eac4c68854f
0.1.0,go_stanford,no4vcF_120_0,no4vcF_120,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_120_0,train,go_stanford:no4vcF_120,Stanford mobile robot,default,campus;indoor,29,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,677e71f93a19c09f12670d81a68aa4df688b2d9865e557418294a29cd3506857
0.1.0,go_stanford,no4vcF_121_0,no4vcF_121,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_121_0,train,go_stanford:no4vcF_121,Stanford mobile robot,default,campus;indoor,2,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7cf16848d9e265b7468ab0a5f74292bcad6ef419607ca4f611ccba76109a734b
0.1.0,go_stanford,no4vcF_121_1,no4vcF_121,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_121_1,train,go_stanford:no4vcF_121,Stanford mobile robot,default,campus;indoor,2,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,57d82059f0526ed86ea3326a0db47cf4ecf45f00b1805521622b7c96b2589720
0.1.0,go_stanford,no4vcF_121_2,no4vcF_121,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_121_2,train,go_stanford:no4vcF_121,Stanford mobile robot,default,campus;indoor,62,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,36fee99d086ae284a4e99453858379db1090559e9e054d9a41e3b79a423838c1
0.1.0,go_stanford,no4vcF_123_0,no4vcF_123,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_123_0,test,go_stanford:no4vcF_123,Stanford mobile robot,default,campus;indoor,50,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,ca8964389e429e966a7db5ad487f29ee2543e107bdc8e776211574cf047d783c
0.1.0,go_stanford,no4vcF_125_0,no4vcF_125,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_125_0,train,go_stanford:no4vcF_125,Stanford mobile robot,default,campus;indoor,252,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,95148c01e708a075e4b4ae5ef669be8c4d27f777c5bd15b41844117999023893
0.1.0,go_stanford,no4vcF_126_0,no4vcF_126,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_126_0,train,go_stanford:no4vcF_126,Stanford mobile robot,default,campus;indoor,72,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,2c82f53bc4d29abba4ced71051a0af2e8eabd640721f1bf1f0e4c79168b54032
0.1.0,go_stanford,no4vcF_130_0,no4vcF_130,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_130_0,train,go_stanford:no4vcF_130,Stanford mobile robot,default,campus;indoor,12,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,19f981b847cf652a4cea8444a4003c14e6086150bc65f8018c261eb5e22186fb
0.1.0,go_stanford,no4vcF_132_0,no4vcF_132,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_132_0,train,go_stanford:no4vcF_132,Stanford mobile robot,default,campus;indoor,6,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,e88b45169951f64aa161d9a331dedb65739a2d732b5db138a9d40ed93bf3359e
0.1.0,go_stanford,no4vcF_133_0,no4vcF_133,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_133_0,train,go_stanford:no4vcF_133,Stanford mobile robot,default,campus;indoor,71,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,a0490631bc724cdae75470cdf50396f58e77d45b3cd9a457c48d5353c876509b
0.1.0,go_stanford,no4vcF_134_0,no4vcF_134,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_134_0,train,go_stanford:no4vcF_134,Stanford mobile robot,default,campus;indoor,132,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,e37303f7589582becbfa7576daa42691bf7a7e20a813743ac1528b982e64bd61
0.1.0,go_stanford,no4vcF_135_0,no4vcF_135,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_135_0,test,go_stanford:no4vcF_135,Stanford mobile robot,default,campus;indoor,46,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,349ad6642297a932e78efce0526d46e23d4132a6c2dccf11ad19cda48e03fc7d
0.1.0,go_stanford,no4vcF_136_0,no4vcF_136,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_136_0,train,go_stanford:no4vcF_136,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,5651f96fc31639fe9ecaf9ff08fe5bbd5e71883a19ece02bf47b9381e2027134
0.1.0,go_stanford,no4vcF_137_0,no4vcF_137,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_137_0,train,go_stanford:no4vcF_137,Stanford mobile robot,default,campus;indoor,64,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,5f41f5131fc8ad16649325f6836b1c44aa008d0d160e8d6739468e399670b818
0.1.0,go_stanford,no4vcF_138_0,no4vcF_138,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_138_0,train,go_stanford:no4vcF_138,Stanford mobile robot,default,campus;indoor,254,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,39831764f240efbaac3df2a591effd14fbc7ac99d9f349ba87053b571d92a5c9
0.1.0,go_stanford,no4vcF_13_0,no4vcF_13,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_13_0,train,go_stanford:no4vcF_13,Stanford mobile robot,default,campus;indoor,15,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,88671c4ce5f7321a09d2126ba98ecf904d44b3bde1340b54d5a7e92d59d471e8
0.1.0,go_stanford,no4vcF_140_0,no4vcF_140,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_140_0,train,go_stanford:no4vcF_140,Stanford mobile robot,default,campus;indoor,218,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,f4ec0a38fc934da2ccdcb46258ce9ba7f167501c431df47cf607e02c029abd19
0.1.0,go_stanford,no4vcF_140_1,no4vcF_140,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_140_1,train,go_stanford:no4vcF_140,Stanford mobile robot,default,campus;indoor,4,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,037467b07ada65050b3b645b61a41efdb01eaf04c5ff6c370eb5737074a991b8
0.1.0,go_stanford,no4vcF_14_0,no4vcF_14,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_14_0,test,go_stanford:no4vcF_14,Stanford mobile robot,default,campus;indoor,15,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7da26ee522f643e1a0f3c12b5c5f66d814a2e17da164793e59c32940c625dd64
0.1.0,go_stanford,no4vcF_15_0,no4vcF_15,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_15_0,train,go_stanford:no4vcF_15,Stanford mobile robot,default,campus;indoor,48,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,67b2ce2c94c70f640aae73f59389a24b833a5bdfde03ba560ace82dd48eb87d5
0.1.0,go_stanford,no4vcF_17_0,no4vcF_17,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_17_0,train,go_stanford:no4vcF_17,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,793d27d4f0618a6d36e21ecaa9f374a0555c785ac592e45d6e738331eb51d1e2
0.1.0,go_stanford,no4vcF_1_0,no4vcF_1,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_1_0,train,go_stanford:no4vcF_1,Stanford mobile robot,default,campus;indoor,27,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,6e63a260c81512e7f4deec48c83aa32540e09cf6e976198cfc1b860f0b10502d
0.1.0,go_stanford,no4vcF_21_0,no4vcF_21,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_21_0,train,go_stanford:no4vcF_21,Stanford mobile robot,default,campus;indoor,29,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,9c3f8e2527d69bb32552170e35c5de27b16ae6b42e959b35b5c2d2cdb1a76295
0.1.0,go_stanford,no4vcF_22_0,no4vcF_22,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_22_0,train,go_stanford:no4vcF_22,Stanford mobile robot,default,campus;indoor,7,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b0e91053b8dba03c1f0480a4842c1cc2c9af4fe2d66d39cfb456723274168868
0.1.0,go_stanford,no4vcF_24_0,no4vcF_24,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_24_0,train,go_stanford:no4vcF_24,Stanford mobile robot,default,campus;indoor,142,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,d5faca29cdb4639339665cbf30a387135f1e1f46e5813f2f9cca938aceea85fa
0.1.0,go_stanford,no4vcF_24_1,no4vcF_24,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_24_1,train,go_stanford:no4vcF_24,Stanford mobile robot,default,campus;indoor,2,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,5aa14a1a5e75dbb664180058a97e91a429120b4b00536511e32c3e230d8ab49e
0.1.0,go_stanford,no4vcF_25_0,no4vcF_25,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_25_0,train,go_stanford:no4vcF_25,Stanford mobile robot,default,campus;indoor,2,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,c13cece63dd97feafbe7958855e633137355b7ea044e82b77c0effc1c20f025f
0.1.0,go_stanford,no4vcF_25_1,no4vcF_25,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_25_1,train,go_stanford:no4vcF_25,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,2e824b2369762357c01745435366304d16be6c8281e2158651617384f1f53138
0.1.0,go_stanford,no4vcF_26_0,no4vcF_26,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_26_0,train,go_stanford:no4vcF_26,Stanford mobile robot,default,campus;indoor,27,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,5961581415b520e11d1b722f37e76811340cdca601a11e426af207b0137f8c09
0.1.0,go_stanford,no4vcF_28_0,no4vcF_28,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_28_0,train,go_stanford:no4vcF_28,Stanford mobile robot,default,campus;indoor,41,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,b0bf9bccf68046a7de822f5dba97186aa9b6a793a348bf26fa1e5a2904e9877b
0.1.0,go_stanford,no4vcF_29_0,no4vcF_29,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_29_0,train,go_stanford:no4vcF_29,Stanford mobile robot,default,campus;indoor,26,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,e5659b42a50e920c860b3022bb5ab8a974e20a400dfdc1e524c9b8fdac0748c4
0.1.0,go_stanford,no4vcF_34_0,no4vcF_34,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_34_0,train,go_stanford:no4vcF_34,Stanford mobile robot,default,campus;indoor,98,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,9c513da5d81b8b4760e3fe50eb3f65903dcf09055a4f50b2732f5d7867cc16fe
0.1.0,go_stanford,no4vcF_36_0,no4vcF_36,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_36_0,train,go_stanford:no4vcF_36,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,96639727a284f2588530b12358a8fed5425b5a8d26ab8ace977bd11505cd55fa
0.1.0,go_stanford,no4vcF_36_1,no4vcF_36,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_36_1,train,go_stanford:no4vcF_36,Stanford mobile robot,default,campus;indoor,13,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,50e2d4c04acb8507faee214d8dfebe79749971bb81811eac70089b2bda3208ef
0.1.0,go_stanford,no4vcF_36_2,no4vcF_36,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_36_2,train,go_stanford:no4vcF_36,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,236057086b295ed20b9fcc792d45c2fe5d0c7395207c5647dbde1cdb09ebf32e
0.1.0,go_stanford,no4vcF_38_0,no4vcF_38,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_38_0,train,go_stanford:no4vcF_38,Stanford mobile robot,default,campus;indoor,21,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,6b104a53005c6a6474a95639ed04ece60d591b98dfc7ce0083ff669388d358f9
0.1.0,go_stanford,no4vcF_39_0,no4vcF_39,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_39_0,test,go_stanford:no4vcF_39,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,cc6e544f00b882fccbdaa4f6ae3069901f162fa5d255bd60417a70878b7d2b44
0.1.0,go_stanford,no4vcF_3_0,no4vcF_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_3_0,train,go_stanford:no4vcF_3,Stanford mobile robot,default,campus;indoor,52,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,dc30479c30a6f5c0b2f204349fe842d947b1a6311b998099b234442c830db0c0
0.1.0,go_stanford,no4vcF_3_1,no4vcF_3,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_3_1,train,go_stanford:no4vcF_3,Stanford mobile robot,default,campus;indoor,21,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,a38738be16288279097633f22ff3debdc026517f7c9bdc8646fa74b3adadfbad
0.1.0,go_stanford,no4vcF_40_0,no4vcF_40,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_40_0,train,go_stanford:no4vcF_40,Stanford mobile robot,default,campus;indoor,17,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,ca92f92146d18280ab27cbd6839e062f75cf1ea52f8140812f2ff3ba4094dc4f
0.1.0,go_stanford,no4vcF_40_1,no4vcF_40,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_40_1,train,go_stanford:no4vcF_40,Stanford mobile robot,default,campus;indoor,334,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,a6803fb725957ddbd116a60f29f06afdbaa5e059f0e839eae9359ba142d04bb5
0.1.0,go_stanford,no4vcF_41_0,no4vcF_41,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_41_0,test,go_stanford:no4vcF_41,Stanford mobile robot,default,campus;indoor,2,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7456217cc3832ab6d20b6ab2dac57eaef6cc9f7a1134706e181a3787f25ba3f6
0.1.0,go_stanford,no4vcF_42_0,no4vcF_42,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_42_0,train,go_stanford:no4vcF_42,Stanford mobile robot,default,campus;indoor,15,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,68775b37f0e26d320ed6ccb1d5acd111a86d63c92c1e1daec8cf1da148338a96
0.1.0,go_stanford,no4vcF_44_0,no4vcF_44,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_44_0,train,go_stanford:no4vcF_44,Stanford mobile robot,default,campus;indoor,7,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,7051e1d590ed58d4b2068f01910a2e49003164be5fa26d074521f4bbad59c1fb
0.1.0,go_stanford,no4vcF_45_0,no4vcF_45,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_45_0,train,go_stanford:no4vcF_45,Stanford mobile robot,default,campus;indoor,145,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,0ee90b11c471bb5d7f84f0c0fbea43d463ee315bcc511c10b24039353f0258ad
0.1.0,go_stanford,no4vcF_46_0,no4vcF_46,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_46_0,train,go_stanford:no4vcF_46,Stanford mobile robot,default,campus;indoor,139,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,debdb77805b6ba97adc6c637ec5d65ccd0cc98e9547fbf11a4027098062ef200
0.1.0,go_stanford,no4vcF_50_0,no4vcF_50,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_50_0,train,go_stanford:no4vcF_50,Stanford mobile robot,default,campus;indoor,139,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,e40d19544f1e4a878e8f1e347a06a69dd3883d20667a9e547a9b286a4b4296c5
0.1.0,go_stanford,no4vcF_52_0,no4vcF_52,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_52_0,train,go_stanford:no4vcF_52,Stanford mobile robot,default,campus;indoor,36,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,853bde6ef722fd26f06d09ed1cc5f9154f8e0a13d378f0ad3692f6e9e755f76c
0.1.0,go_stanford,no4vcF_53_0,no4vcF_53,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_53_0,train,go_stanford:no4vcF_53,Stanford mobile robot,default,campus;indoor,3,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,dfe124d1ef9290ced87623e60cc64950488d9ad593fdc802ac2e37d5bcf73ba6
0.1.0,go_stanford,no4vcF_54_0,no4vcF_54,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_54_0,train,go_stanford:no4vcF_54,Stanford mobile robot,default,campus;indoor,11,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,a8f52f0f6435cf6054e87a4e8b0ac0b945ff31d52d668855616fffcf311d2447
0.1.0,go_stanford,no4vcF_56_0,no4vcF_56,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_56_0,train,go_stanford:no4vcF_56,Stanford mobile robot,default,campus;indoor,27,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,9bc2fa7316558ba3d24c4e91e7cb3bd1335d6f25e7f5b68c6b4cfb901deca5a7
0.1.0,go_stanford,no4vcF_58_0,no4vcF_58,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_58_0,train,go_stanford:no4vcF_58,Stanford mobile robot,default,campus;indoor,1,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,325947541a4b89899aee0b32e7c9ac5f80996c2c8096c4a4cf0d3212132b6f19
0.1.0,go_stanford,no4vcF_58_1,no4vcF_58,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_58_1,train,go_stanford:no4vcF_58,Stanford mobile robot,default,campus;indoor,40,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,d9971442f73f03872f9ae9e36a91978cfddea35174ab5941510b3c670ec774dc
0.1.0,go_stanford,no4vcF_5_0,no4vcF_5,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_5_0,train,go_stanford:no4vcF_5,Stanford mobile robot,default,campus;indoor,76,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,ed0b5cf4b4ceb75f716f48c6cd3e6ca36b770b6869ff14b94af5cc0f3b83c8a4
0.1.0,go_stanford,no4vcF_60_0,no4vcF_60,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_60_0,test,go_stanford:no4vcF_60,Stanford mobile robot,default,campus;indoor,113,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,4ec22e5c563eb428311c97b78c5afc7c46662efe2590341d083b86b743de1aa7
0.1.0,go_stanford,no4vcF_60_1,no4vcF_60,heuristic_remove_trailing_segment,nomad_dataset/go_stanford/no4vcF_60_1,test,go_stanford:no4vcF_60,Stanford mobile robot,default,campus;indoor,3,True,0.3333333333,0.12,meter,radian,CC-BY-NC-SA-3.0,official_page_explicit,preexisting_unknown,dfdfc7aeaf4a9f61f329597730db677627995edcc386ed5e5b9b0786facdba29
